[
  { time: 1152, lane: 2 }
  { time: 20544, lane: 2 }
  { time: 20640, lane: 2 }
  { time: 20736, lane: 2 }
  { time: 20928, lane: 2 }
  { time: 21120, lane: 1 }
  { time: 21312, lane: 1 }
  { time: 21408, lane: 1 }
  { time: 21504, lane: 1 }
  { time: 21696, lane: 1 }
  { time: 21792, lane: 1 }
  { time: 21888, lane: 1 }
  { time: 22080, lane: 1 }
  { time: 22176, lane: 1 }
  { time: 22272, lane: 1 }
  { time: 22464, lane: 1 }
  { time: 22656, lane: 0 }
  { time: 22848, lane: 0 }
  { time: 22944, lane: 0 }
  { time: 23040, lane: 0 }
  { time: 23232, lane: 0 }
  { time: 23328, lane: 0 }
  { time: 23424, lane: 0 }
  { time: 23616, lane: 0 }
  { time: 23712, lane: 0 }
  { time: 23808, lane: 0 }
  { time: 24000, lane: 0 }
  { time: 24096, lane: 0 }
  { time: 24192, lane: 2 }
  { time: 24384, lane: 2 }
  { time: 24480, lane: 2 }
  { time: 24576, lane: 2 }
  { time: 24768, lane: 2 }
  { time: 24864, lane: 2 }
  { time: 24960, lane: 2 }
  { time: 25152, lane: 2 }
  { time: 25248, lane: 2 }
  { time: 25344, lane: 2 }
  { time: 25632, lane: 1 }
  { time: 25728, lane: 2 }
  { time: 25920, lane: 2 }
  { time: 26016, lane: 2 }
  { time: 26112, lane: 2 }
  { time: 26304, lane: 2 }
  { time: 26400, lane: 2 }
  { time: 26496, lane: 2 }
  { time: 26688, lane: 2 }
  { time: 26784, lane: 2 }
  { time: 26880, lane: 2 }
  { time: 27072, lane: 2 }
  { time: 27264, lane: 1 }
  { time: 27456, lane: 1 }
  { time: 27552, lane: 1 }
  { time: 27648, lane: 1 }
  { time: 27840, lane: 1 }
  { time: 27936, lane: 1 }
  { time: 28032, lane: 1 }
  { time: 28224, lane: 1 }
  { time: 28320, lane: 1 }
  { time: 28416, lane: 1 }
  { time: 28608, lane: 1 }
  { time: 29184, lane: 0 }
  { time: 29376, lane: 0 }
  { time: 29472, lane: 0 }
  { time: 29568, lane: 0 }
  { time: 29760, lane: 0 }
  { time: 29856, lane: 0 }
  { time: 29952, lane: 0 }
  { time: 30144, lane: 0 }
  { time: 30240, lane: 0 }
  { time: 31872, lane: 0 }
  { time: 31968, lane: 1 }
  { time: 32064, lane: 2 }
  { time: 32256, lane: 0 }
  { time: 32352, lane: 1 }
  { time: 32448, lane: 2 }
  { time: 32640, lane: 0 }
  { time: 32736, lane: 1 }
  { time: 32832, lane: 2 }
  { time: 33024, lane: 0 }
  { time: 33120, lane: 1 }
  { time: 33216, lane: 2 }
  { time: 33408, lane: 0 }
  { time: 33504, lane: 1 }
  { time: 33600, lane: 2 }
  { time: 33792, lane: 0 }
  { time: 33888, lane: 1 }
  { time: 33984, lane: 2 }
  { time: 34176, lane: 0 }
  { time: 34272, lane: 1 }
  { time: 34368, lane: 2 }
  { time: 34560, lane: 0 }
  { time: 34656, lane: 1 }
  { time: 34752, lane: 2 }
  { time: 34944, lane: 0 }
  { time: 35040, lane: 1 }
  { time: 35136, lane: 2 }
  { time: 35328, lane: 0 }
  { time: 35424, lane: 1 }
  { time: 35520, lane: 2 }
  { time: 35712, lane: 0 }
  { time: 35808, lane: 1 }
  { time: 35904, lane: 2 }
  { time: 36096, lane: 0 }
  { time: 36192, lane: 1 }
  { time: 36288, lane: 2 }
  { time: 36480, lane: 0 }
  { time: 36576, lane: 1 }
  { time: 36672, lane: 2 }
  { time: 36864, lane: 0 }
  { time: 36960, lane: 1 }
  { time: 37056, lane: 2 }
  { time: 37248, lane: 0 }
  { time: 37344, lane: 1 }
  { time: 37440, lane: 2 }
  { time: 37632, lane: 0 }
  { time: 37728, lane: 1 }
  { time: 38016, lane: 0 }
  { time: 38112, lane: 1 }
  { time: 38208, lane: 2 }
  { time: 38400, lane: 0 }
  { time: 38496, lane: 1 }
  { time: 38592, lane: 2 }
  { time: 38784, lane: 0 }
  { time: 38880, lane: 1 }
  { time: 38976, lane: 2 }
  { time: 39168, lane: 0 }
  { time: 39264, lane: 1 }
  { time: 39360, lane: 2 }
  { time: 39552, lane: 0 }
  { time: 39648, lane: 1 }
  { time: 39744, lane: 2 }
  { time: 39936, lane: 0 }
  { time: 40032, lane: 1 }
  { time: 40128, lane: 2 }
  { time: 40320, lane: 0 }
  { time: 40416, lane: 1 }
  { time: 40512, lane: 2 }
  { time: 40704, lane: 0 }
  { time: 40800, lane: 1 }
  { time: 40896, lane: 2 }
  { time: 41184, lane: 3 }
  { time: 41376, lane: 1 }
  { time: 41760, lane: 2 }
  { time: 41856, lane: 3 }
  { time: 41952, lane: 1 }
  { time: 42240, lane: 1 }
  { time: 42624, lane: 2 }
  { time: 43392, lane: 0 }
  { time: 43488, lane: 1 }
  { time: 43584, lane: 2 }
  { time: 43776, lane: 0 }
  { time: 43872, lane: 1 }
  { time: 43968, lane: 2 }
  { time: 44160, lane: 0 }
  { time: 44256, lane: 1 }
  { time: 44352, lane: 2 }
  { time: 44544, lane: 0 }
  { time: 44640, lane: 1 }
  { time: 44736, lane: 2 }
  { time: 44928, lane: 0 }
  { time: 45024, lane: 1 }
  { time: 45120, lane: 2 }
  { time: 45312, lane: 0 }
  { time: 45408, lane: 1 }
  { time: 45504, lane: 2 }
  { time: 45696, lane: 0 }
  { time: 45792, lane: 1 }
  { time: 45888, lane: 2 }
  { time: 46080, lane: 0 }
  { time: 46176, lane: 1 }
  { time: 46272, lane: 2 }
  { time: 46464, lane: 0 }
  { time: 46560, lane: 1 }
  { time: 46656, lane: 2 }
  { time: 46848, lane: 0 }
  { time: 46944, lane: 1 }
  { time: 47040, lane: 2 }
  { time: 47328, lane: 3 }
  { time: 47520, lane: 1 }
  { time: 47904, lane: 2 }
  { time: 48000, lane: 3 }
  { time: 48096, lane: 1 }
  { time: 48384, lane: 1 }
  { time: 48768, lane: 2 }
  { time: 49536, lane: 0 }
  { time: 49632, lane: 1 }
  { time: 49728, lane: 2 }
  { time: 49920, lane: 1 }
  { time: 50016, lane: 2 }
  { time: 50112, lane: 3 }
  { time: 50304, lane: 2 }
  { time: 51840, lane: 1 }
  { time: 53472, lane: 3 }
  { time: 53664, lane: 1 }
  { time: 54048, lane: 2 }
  { time: 54144, lane: 3 }
  { time: 54240, lane: 1 }
  { time: 54528, lane: 1 }
  { time: 54912, lane: 2 }
  { time: 55680, lane: 0 }
  { time: 55776, lane: 1 }
  { time: 55872, lane: 2 }
  { time: 56064, lane: 1 }
  { time: 56160, lane: 2 }
  { time: 56256, lane: 3 }
  { time: 56448, lane: 2 }
  { time: 56640, lane: 2 }
  { time: 56736, lane: 2 }
  { time: 56832, lane: 2 }
  { time: 57024, lane: 2 }
  { time: 57120, lane: 2 }
  { time: 57216, lane: 2 }
  { time: 57408, lane: 2 }
  { time: 57504, lane: 2 }
  { time: 57600, lane: 2 }
  { time: 57792, lane: 2 }
  { time: 57984, lane: 1 }
  { time: 58176, lane: 1 }
  { time: 58272, lane: 1 }
  { time: 58368, lane: 1 }
  { time: 58560, lane: 1 }
  { time: 58656, lane: 1 }
  { time: 58752, lane: 1 }
  { time: 58944, lane: 1 }
  { time: 59040, lane: 1 }
  { time: 59136, lane: 1 }
  { time: 59328, lane: 1 }
  { time: 59424, lane: 1 }
  { time: 59616, lane: 3 }
  { time: 59808, lane: 1 }
  { time: 60192, lane: 2 }
  { time: 60288, lane: 3 }
  { time: 60384, lane: 1 }
  { time: 60672, lane: 1 }
  { time: 61056, lane: 2 }
  { time: 61824, lane: 0 }
  { time: 61920, lane: 1 }
  { time: 62016, lane: 2 }
  { time: 62208, lane: 1 }
  { time: 62304, lane: 2 }
  { time: 62400, lane: 3 }
  { time: 62592, lane: 2 }
  { time: 66912, lane: 3 }
  { time: 68448, lane: 3 }
  { time: 74880, lane: 2 }
  { time: 76416, lane: 1 }
  { time: 77952, lane: 0 }
  { time: 79104, lane: 2 }
  { time: 79392, lane: 1 }
  { time: 81024, lane: 0 }
  { time: 81120, lane: 1 }
  { time: 81216, lane: 2 }
  { time: 81408, lane: 0 }
  { time: 81504, lane: 1 }
  { time: 81600, lane: 2 }
  { time: 81792, lane: 0 }
  { time: 81888, lane: 1 }
  { time: 81984, lane: 2 }
  { time: 82176, lane: 0 }
  { time: 82272, lane: 1 }
  { time: 82368, lane: 2 }
  { time: 82560, lane: 0 }
  { time: 82656, lane: 1 }
  { time: 82752, lane: 2 }
  { time: 82944, lane: 0 }
  { time: 83040, lane: 1 }
  { time: 83136, lane: 2 }
  { time: 83328, lane: 0 }
  { time: 83424, lane: 1 }
  { time: 83520, lane: 2 }
  { time: 83712, lane: 0 }
  { time: 83808, lane: 1 }
  { time: 83904, lane: 2 }
  { time: 84096, lane: 0 }
  { time: 84192, lane: 1 }
  { time: 84288, lane: 2 }
  { time: 84480, lane: 0 }
  { time: 84576, lane: 1 }
  { time: 84672, lane: 2 }
  { time: 84864, lane: 0 }
  { time: 84960, lane: 1 }
  { time: 85056, lane: 2 }
  { time: 85248, lane: 0 }
  { time: 85344, lane: 1 }
  { time: 85440, lane: 2 }
  { time: 85632, lane: 0 }
  { time: 85728, lane: 1 }
  { time: 85824, lane: 2 }
  { time: 86016, lane: 0 }
  { time: 86112, lane: 1 }
  { time: 86208, lane: 2 }
  { time: 86400, lane: 0 }
  { time: 86496, lane: 1 }
  { time: 86592, lane: 2 }
  { time: 86784, lane: 0 }
  { time: 86880, lane: 1 }
  { time: 88032, lane: 1 }
  { time: 88128, lane: 2 }
  { time: 88320, lane: 0 }
  { time: 88416, lane: 1 }
  { time: 88512, lane: 2 }
  { time: 88704, lane: 0 }
  { time: 88800, lane: 1 }
  { time: 88896, lane: 2 }
  { time: 89088, lane: 0 }
  { time: 89184, lane: 1 }
  { time: 89280, lane: 2 }
  { time: 89472, lane: 0 }
  { time: 89568, lane: 1 }
  { time: 89664, lane: 2 }
  { time: 89856, lane: 0 }
  { time: 89952, lane: 1 }
  { time: 90048, lane: 2 }
  { time: 90336, lane: 3 }
  { time: 90528, lane: 1 }
  { time: 90912, lane: 2 }
  { time: 91008, lane: 3 }
  { time: 91104, lane: 1 }
  { time: 91392, lane: 1 }
  { time: 91776, lane: 2 }
  { time: 92544, lane: 0 }
  { time: 92640, lane: 1 }
  { time: 92736, lane: 2 }
  { time: 92928, lane: 0 }
  { time: 93024, lane: 1 }
  { time: 93120, lane: 2 }
  { time: 93312, lane: 0 }
  { time: 93408, lane: 1 }
  { time: 93504, lane: 2 }
  { time: 93696, lane: 0 }
  { time: 93792, lane: 1 }
  { time: 93888, lane: 2 }
  { time: 94080, lane: 0 }
  { time: 94176, lane: 1 }
  { time: 94272, lane: 2 }
  { time: 94464, lane: 0 }
  { time: 94560, lane: 1 }
  { time: 94656, lane: 2 }
  { time: 94848, lane: 0 }
  { time: 94944, lane: 1 }
  { time: 95040, lane: 2 }
  { time: 95232, lane: 0 }
  { time: 95328, lane: 1 }
  { time: 95424, lane: 2 }
  { time: 95616, lane: 0 }
  { time: 95712, lane: 1 }
  { time: 95808, lane: 2 }
  { time: 96000, lane: 0 }
  { time: 96096, lane: 1 }
  { time: 96192, lane: 2 }
  { time: 96384, lane: 0 }
  { time: 96480, lane: 1 }
  { time: 96576, lane: 2 }
  { time: 96768, lane: 0 }
  { time: 96864, lane: 1 }
  { time: 96960, lane: 2 }
  { time: 97152, lane: 0 }
  { time: 97248, lane: 1 }
  { time: 97344, lane: 2 }
  { time: 97536, lane: 0 }
  { time: 97632, lane: 1 }
  { time: 97728, lane: 2 }
  { time: 97920, lane: 0 }
  { time: 98016, lane: 1 }
  { time: 98112, lane: 2 }
  { time: 98304, lane: 0 }
  { time: 98400, lane: 1 }
  { time: 98496, lane: 2 }
  { time: 98688, lane: 0 }
  { time: 98784, lane: 1 }
  { time: 98880, lane: 2 }
  { time: 99072, lane: 0 }
  { time: 99168, lane: 1 }
  { time: 99264, lane: 2 }
  { time: 99456, lane: 3 }
  { time: 100992, lane: 2 }
  { time: 100992, lane: 3 }
  { time: 102624, lane: 3 }
  { time: 102816, lane: 1 }
  { time: 103200, lane: 2 }
  { time: 103296, lane: 3 }
  { time: 103392, lane: 1 }
  { time: 103680, lane: 1 }
  { time: 104064, lane: 2 }
  { time: 1152, lane: 2 }
  { time: 1344, lane: 2 }
  { time: 1536, lane: 2 }
  { time: 1728, lane: 2 }
  { time: 1920, lane: 2 }
  { time: 2112, lane: 2 }
  { time: 2304, lane: 2 }
  { time: 2496, lane: 2 }
  { time: 2592, lane: 3 }
  { time: 2688, lane: 1 }
  { time: 2880, lane: 1 }
  { time: 3072, lane: 1 }
  { time: 3264, lane: 1 }
  { time: 3456, lane: 1 }
  { time: 3648, lane: 1 }
  { time: 3840, lane: 1 }
  { time: 4032, lane: 1 }
  { time: 4128, lane: 3 }
  { time: 4224, lane: 0 }
  { time: 4416, lane: 0 }
  { time: 4608, lane: 0 }
  { time: 4800, lane: 0 }
  { time: 4992, lane: 0 }
  { time: 5184, lane: 0 }
  { time: 5376, lane: 0 }
  { time: 5568, lane: 1 }
  { time: 5760, lane: 2 }
  { time: 6528, lane: 0 }
  { time: 6720, lane: 1 }
  { time: 6912, lane: 2 }
  { time: 7104, lane: 3 }
  { time: 7296, lane: 2 }
  { time: 7488, lane: 2 }
  { time: 7680, lane: 2 }
  { time: 7872, lane: 2 }
  { time: 8064, lane: 2 }
  { time: 8256, lane: 2 }
  { time: 8448, lane: 2 }
  { time: 8640, lane: 2 }
  { time: 8736, lane: 3 }
  { time: 8832, lane: 1 }
  { time: 9024, lane: 1 }
  { time: 9216, lane: 1 }
  { time: 9408, lane: 1 }
  { time: 9600, lane: 1 }
  { time: 9792, lane: 1 }
  { time: 9984, lane: 1 }
  { time: 10176, lane: 1 }
  { time: 10272, lane: 3 }
  { time: 10368, lane: 0 }
  { time: 10560, lane: 0 }
  { time: 10752, lane: 0 }
  { time: 10944, lane: 0 }
  { time: 11136, lane: 0 }
  { time: 11328, lane: 0 }
  { time: 11520, lane: 0 }
  { time: 11712, lane: 0 }
  { time: 11904, lane: 2 }
  { time: 12096, lane: 2 }
  { time: 12288, lane: 2 }
  { time: 12480, lane: 2 }
  { time: 12672, lane: 0 }
  { time: 12864, lane: 1 }
  { time: 13056, lane: 2 }
  { time: 13248, lane: 3 }
  { time: 13440, lane: 2 }
  { time: 13632, lane: 2 }
  { time: 13824, lane: 2 }
  { time: 14016, lane: 2 }
  { time: 14208, lane: 2 }
  { time: 14400, lane: 2 }
  { time: 14592, lane: 2 }
  { time: 14784, lane: 2 }
  { time: 14880, lane: 3 }
  { time: 14976, lane: 1 }
  { time: 15168, lane: 1 }
  { time: 15360, lane: 1 }
  { time: 15552, lane: 1 }
  { time: 15744, lane: 1 }
  { time: 15936, lane: 1 }
  { time: 16128, lane: 1 }
  { time: 16320, lane: 1 }
  { time: 16416, lane: 3 }
  { time: 16512, lane: 0 }
  { time: 16704, lane: 0 }
  { time: 16896, lane: 0 }
  { time: 17088, lane: 0 }
  { time: 17280, lane: 0 }
  { time: 17472, lane: 0 }
  { time: 17664, lane: 0 }
  { time: 17856, lane: 0 }
  { time: 18048, lane: 2 }
  { time: 18240, lane: 2 }
  { time: 18432, lane: 2 }
  { time: 18624, lane: 2 }
  { time: 18816, lane: 0 }
  { time: 19008, lane: 1 }
  { time: 19200, lane: 2 }
  { time: 19392, lane: 3 }
  { time: 19584, lane: 2 }
  { time: 19776, lane: 2 }
  { time: 19968, lane: 2 }
  { time: 20160, lane: 2 }
  { time: 20352, lane: 2 }
  { time: 20544, lane: 2 }
  { time: 20736, lane: 2 }
  { time: 20928, lane: 2 }
  { time: 21024, lane: 3 }
  { time: 21120, lane: 1 }
  { time: 21312, lane: 1 }
  { time: 21504, lane: 1 }
  { time: 21696, lane: 1 }
  { time: 21888, lane: 1 }
  { time: 22080, lane: 1 }
  { time: 22272, lane: 1 }
  { time: 22464, lane: 1 }
  { time: 22560, lane: 3 }
  { time: 22656, lane: 0 }
  { time: 22848, lane: 0 }
  { time: 23040, lane: 0 }
  { time: 23232, lane: 0 }
  { time: 23424, lane: 0 }
  { time: 23616, lane: 0 }
  { time: 23808, lane: 0 }
  { time: 24000, lane: 0 }
  { time: 24192, lane: 2 }
  { time: 24384, lane: 2 }
  { time: 24576, lane: 2 }
  { time: 24768, lane: 2 }
  { time: 24960, lane: 2 }
  { time: 25152, lane: 2 }
  { time: 25344, lane: 2 }
  { time: 25536, lane: 3 }
  { time: 25728, lane: 2 }
  { time: 25920, lane: 2 }
  { time: 26112, lane: 2 }
  { time: 26304, lane: 2 }
  { time: 26496, lane: 2 }
  { time: 26688, lane: 2 }
  { time: 26880, lane: 2 }
  { time: 27072, lane: 2 }
  { time: 27168, lane: 3 }
  { time: 27264, lane: 1 }
  { time: 27456, lane: 1 }
  { time: 27648, lane: 1 }
  { time: 27840, lane: 1 }
  { time: 28032, lane: 1 }
  { time: 28224, lane: 1 }
  { time: 28416, lane: 1 }
  { time: 28608, lane: 1 }
  { time: 28704, lane: 3 }
  { time: 29184, lane: 0 }
  { time: 29376, lane: 0 }
  { time: 29568, lane: 0 }
  { time: 29760, lane: 0 }
  { time: 29952, lane: 0 }
  { time: 30144, lane: 0 }
  { time: 31872, lane: 0 }
  { time: 32064, lane: 2 }
  { time: 32256, lane: 0 }
  { time: 32448, lane: 2 }
  { time: 32640, lane: 0 }
  { time: 32832, lane: 2 }
  { time: 33024, lane: 0 }
  { time: 33216, lane: 2 }
  { time: 33408, lane: 0 }
  { time: 33600, lane: 2 }
  { time: 33792, lane: 0 }
  { time: 33984, lane: 2 }
  { time: 34176, lane: 0 }
  { time: 34368, lane: 2 }
  { time: 34560, lane: 0 }
  { time: 34752, lane: 2 }
  { time: 34944, lane: 0 }
  { time: 35136, lane: 2 }
  { time: 35328, lane: 0 }
  { time: 35520, lane: 2 }
  { time: 35712, lane: 0 }
  { time: 35904, lane: 2 }
  { time: 36096, lane: 0 }
  { time: 36288, lane: 2 }
  { time: 36480, lane: 0 }
  { time: 36672, lane: 2 }
  { time: 36864, lane: 0 }
  { time: 37056, lane: 2 }
  { time: 37248, lane: 0 }
  { time: 37440, lane: 2 }
  { time: 37632, lane: 0 }
  { time: 38016, lane: 0 }
  { time: 38208, lane: 2 }
  { time: 38400, lane: 0 }
  { time: 38592, lane: 2 }
  { time: 38784, lane: 0 }
  { time: 38976, lane: 2 }
  { time: 39168, lane: 0 }
  { time: 39360, lane: 2 }
  { time: 39552, lane: 0 }
  { time: 39744, lane: 2 }
  { time: 39936, lane: 0 }
  { time: 40128, lane: 2 }
  { time: 40320, lane: 0 }
  { time: 40512, lane: 2 }
  { time: 40704, lane: 0 }
  { time: 40896, lane: 2 }
  { time: 41088, lane: 3 }
  { time: 41184, lane: 2 }
  { time: 41376, lane: 1 }
  { time: 41856, lane: 2 }
  { time: 41952, lane: 1 }
  { time: 42240, lane: 1 }
  { time: 42624, lane: 2 }
  { time: 43392, lane: 0 }
  { time: 43584, lane: 2 }
  { time: 43776, lane: 0 }
  { time: 43968, lane: 2 }
  { time: 44160, lane: 0 }
  { time: 44352, lane: 2 }
  { time: 44544, lane: 0 }
  { time: 44736, lane: 2 }
  { time: 44928, lane: 0 }
  { time: 45120, lane: 2 }
  { time: 45312, lane: 0 }
  { time: 45504, lane: 2 }
  { time: 45696, lane: 0 }
  { time: 45888, lane: 2 }
  { time: 46080, lane: 0 }
  { time: 46272, lane: 2 }
  { time: 46464, lane: 0 }
  { time: 46656, lane: 2 }
  { time: 46848, lane: 0 }
  { time: 47040, lane: 2 }
  { time: 47232, lane: 3 }
  { time: 47328, lane: 2 }
  { time: 47520, lane: 1 }
  { time: 48000, lane: 2 }
  { time: 48096, lane: 1 }
  { time: 48384, lane: 1 }
  { time: 48768, lane: 2 }
  { time: 49536, lane: 0 }
  { time: 49728, lane: 1 }
  { time: 49920, lane: 2 }
  { time: 50112, lane: 3 }
  { time: 50304, lane: 2 }
  { time: 51840, lane: 1 }
  { time: 53376, lane: 3 }
  { time: 53472, lane: 2 }
  { time: 53664, lane: 1 }
  { time: 54144, lane: 2 }
  { time: 54240, lane: 1 }
  { time: 54528, lane: 1 }
  { time: 54912, lane: 2 }
  { time: 55680, lane: 0 }
  { time: 55872, lane: 1 }
  { time: 56064, lane: 2 }
  { time: 56256, lane: 3 }
  { time: 56448, lane: 2 }
  { time: 56640, lane: 2 }
  { time: 56832, lane: 2 }
  { time: 57024, lane: 2 }
  { time: 57216, lane: 2 }
  { time: 57408, lane: 2 }
  { time: 57600, lane: 2 }
  { time: 57792, lane: 2 }
  { time: 57888, lane: 3 }
  { time: 57984, lane: 1 }
  { time: 58176, lane: 1 }
  { time: 58368, lane: 1 }
  { time: 58560, lane: 1 }
  { time: 58752, lane: 1 }
  { time: 58944, lane: 1 }
  { time: 59136, lane: 1 }
  { time: 59328, lane: 1 }
  { time: 59520, lane: 3 }
  { time: 59616, lane: 2 }
  { time: 59808, lane: 1 }
  { time: 60288, lane: 2 }
  { time: 60384, lane: 1 }
  { time: 60672, lane: 1 }
  { time: 61056, lane: 2 }
  { time: 61824, lane: 0 }
  { time: 62016, lane: 1 }
  { time: 62208, lane: 2 }
  { time: 62400, lane: 3 }
  { time: 62592, lane: 1 }
  { time: 63360, lane: 3 }
  { time: 64896, lane: 3 }
  { time: 66432, lane: 3 }
  { time: 66912, lane: 2 }
  { time: 68064, lane: 3 }
  { time: 68448, lane: 2 }
  { time: 74880, lane: 2 }
  { time: 76032, lane: 3 }
  { time: 76416, lane: 1 }
  { time: 77952, lane: 0 }
  { time: 79104, lane: 2 }
  { time: 79392, lane: 1 }
  { time: 81024, lane: 0 }
  { time: 81216, lane: 2 }
  { time: 81408, lane: 0 }
  { time: 81600, lane: 2 }
  { time: 81792, lane: 0 }
  { time: 81984, lane: 2 }
  { time: 82176, lane: 0 }
  { time: 82368, lane: 2 }
  { time: 82560, lane: 0 }
  { time: 82752, lane: 2 }
  { time: 82944, lane: 0 }
  { time: 83136, lane: 2 }
  { time: 83328, lane: 0 }
  { time: 83520, lane: 2 }
  { time: 83712, lane: 0 }
  { time: 83904, lane: 2 }
  { time: 84096, lane: 0 }
  { time: 84288, lane: 2 }
  { time: 84480, lane: 0 }
  { time: 84672, lane: 2 }
  { time: 84864, lane: 0 }
  { time: 85056, lane: 2 }
  { time: 85248, lane: 0 }
  { time: 85440, lane: 2 }
  { time: 85632, lane: 0 }
  { time: 85824, lane: 2 }
  { time: 86016, lane: 0 }
  { time: 86208, lane: 2 }
  { time: 86400, lane: 0 }
  { time: 86592, lane: 2 }
  { time: 86784, lane: 0 }
  { time: 88128, lane: 2 }
  { time: 88320, lane: 0 }
  { time: 88512, lane: 2 }
  { time: 88704, lane: 0 }
  { time: 88896, lane: 2 }
  { time: 89088, lane: 0 }
  { time: 89280, lane: 2 }
  { time: 89472, lane: 0 }
  { time: 89664, lane: 2 }
  { time: 89856, lane: 0 }
  { time: 90048, lane: 2 }
  { time: 90240, lane: 3 }
  { time: 90336, lane: 2 }
  { time: 90528, lane: 1 }
  { time: 91008, lane: 2 }
  { time: 91104, lane: 1 }
  { time: 91392, lane: 1 }
  { time: 91776, lane: 2 }
  { time: 92544, lane: 0 }
  { time: 92736, lane: 2 }
  { time: 92928, lane: 0 }
  { time: 93120, lane: 2 }
  { time: 93312, lane: 0 }
