[
  { time: 1200, lane: 0 }
  { time: 14736, lane: 0 }
  { time: 14784, lane: 2 }
  { time: 14832, lane: 2 }
  { time: 14880, lane: 0 }
  { time: 14928, lane: 0 }
  { time: 15168, lane: 0 }
  { time: 15216, lane: 0 }
  { time: 15456, lane: 0 }
  { time: 15504, lane: 0 }
  { time: 15648, lane: 0 }
  { time: 15696, lane: 0 }
  { time: 15936, lane: 0 }
  { time: 15984, lane: 0 }
  { time: 16224, lane: 0 }
  { time: 16272, lane: 0 }
  { time: 16416, lane: 0 }
  { time: 16464, lane: 0 }
  { time: 16512, lane: 3 }
  { time: 16560, lane: 3 }
  { time: 16608, lane: 3 }
  { time: 16656, lane: 3 }
  { time: 16704, lane: 0 }
  { time: 16752, lane: 0 }
  { time: 16800, lane: 3 }
  { time: 16848, lane: 3 }
  { time: 16896, lane: 3 }
  { time: 16944, lane: 3 }
  { time: 16992, lane: 0 }
  { time: 17040, lane: 0 }
  { time: 17088, lane: 3 }
  { time: 17136, lane: 3 }
  { time: 17184, lane: 0 }
  { time: 17232, lane: 0 }
  { time: 17280, lane: 3 }
  { time: 17328, lane: 3 }
  { time: 17376, lane: 3 }
  { time: 17424, lane: 3 }
  { time: 17472, lane: 0 }
  { time: 17520, lane: 0 }
  { time: 17568, lane: 3 }
  { time: 17616, lane: 3 }
  { time: 17664, lane: 3 }
  { time: 17712, lane: 3 }
  { time: 17760, lane: 0 }
  { time: 17808, lane: 0 }
  { time: 17856, lane: 3 }
  { time: 17904, lane: 3 }
  { time: 17952, lane: 0 }
  { time: 18000, lane: 0 }
  { time: 18048, lane: 2 }
  { time: 18096, lane: 2 }
  { time: 18144, lane: 2 }
  { time: 18192, lane: 2 }
  { time: 18240, lane: 0 }
  { time: 18288, lane: 0 }
  { time: 18336, lane: 2 }
  { time: 18384, lane: 2 }
  { time: 18432, lane: 2 }
  { time: 18480, lane: 2 }
  { time: 18528, lane: 0 }
  { time: 18576, lane: 0 }
  { time: 18624, lane: 2 }
  { time: 18672, lane: 2 }
  { time: 18720, lane: 0 }
  { time: 18768, lane: 0 }
  { time: 18816, lane: 1 }
  { time: 18864, lane: 0 }
  { time: 18912, lane: 1 }
  { time: 18960, lane: 2 }
  { time: 19008, lane: 3 }
  { time: 19056, lane: 1 }
  { time: 19104, lane: 2 }
  { time: 19152, lane: 3 }
  { time: 19200, lane: 3 }
  { time: 19296, lane: 2 }
  { time: 19344, lane: 3 }
  { time: 19392, lane: 1 }
  { time: 19424, lane: 2 }
  { time: 19584, lane: 2 }
  { time: 19632, lane: 2 }
  { time: 19680, lane: 2 }
  { time: 19728, lane: 2 }
  { time: 19776, lane: 0 }
  { time: 19824, lane: 0 }
  { time: 19872, lane: 2 }
  { time: 19920, lane: 2 }
  { time: 19968, lane: 2 }
  { time: 20016, lane: 2 }
  { time: 20064, lane: 0 }
  { time: 20112, lane: 0 }
  { time: 20160, lane: 2 }
  { time: 20208, lane: 2 }
  { time: 20256, lane: 0 }
  { time: 20304, lane: 0 }
  { time: 20352, lane: 2 }
  { time: 20400, lane: 2 }
  { time: 20448, lane: 2 }
  { time: 20496, lane: 2 }
  { time: 20544, lane: 0 }
  { time: 20592, lane: 0 }
  { time: 20640, lane: 2 }
  { time: 20688, lane: 2 }
  { time: 20736, lane: 2 }
  { time: 20784, lane: 2 }
  { time: 20832, lane: 0 }
  { time: 20880, lane: 0 }
  { time: 20928, lane: 2 }
  { time: 20976, lane: 2 }
  { time: 21024, lane: 0 }
  { time: 21072, lane: 0 }
  { time: 21312, lane: 0 }
  { time: 21360, lane: 0 }
  { time: 21600, lane: 0 }
  { time: 21648, lane: 0 }
  { time: 21792, lane: 0 }
  { time: 21840, lane: 0 }
  { time: 22080, lane: 0 }
  { time: 22128, lane: 0 }
  { time: 22368, lane: 0 }
  { time: 22416, lane: 0 }
  { time: 22560, lane: 0 }
  { time: 22608, lane: 0 }
  { time: 22656, lane: 3 }
  { time: 22704, lane: 3 }
  { time: 22752, lane: 3 }
  { time: 22800, lane: 3 }
  { time: 22848, lane: 0 }
  { time: 22896, lane: 0 }
  { time: 22944, lane: 3 }
  { time: 22992, lane: 3 }
  { time: 23040, lane: 3 }
  { time: 23088, lane: 3 }
  { time: 23136, lane: 0 }
  { time: 23184, lane: 0 }
  { time: 23232, lane: 3 }
  { time: 23280, lane: 3 }
  { time: 23328, lane: 0 }
  { time: 23376, lane: 0 }
  { time: 23424, lane: 3 }
  { time: 23472, lane: 3 }
  { time: 23520, lane: 3 }
  { time: 23568, lane: 3 }
  { time: 23616, lane: 0 }
  { time: 23664, lane: 0 }
  { time: 23712, lane: 3 }
  { time: 23760, lane: 3 }
  { time: 23808, lane: 3 }
  { time: 23856, lane: 3 }
  { time: 23904, lane: 0 }
  { time: 23952, lane: 0 }
  { time: 24000, lane: 3 }
  { time: 24048, lane: 3 }
  { time: 24096, lane: 0 }
  { time: 24144, lane: 0 }
  { time: 24192, lane: 2 }
  { time: 24240, lane: 1 }
  { time: 24288, lane: 0 }
  { time: 24336, lane: 1 }
  { time: 24384, lane: 2 }
  { time: 24432, lane: 3 }
  { time: 24480, lane: 2 }
  { time: 24528, lane: 1 }
  { time: 24576, lane: 2 }
  { time: 24624, lane: 1 }
  { time: 24672, lane: 0 }
  { time: 24720, lane: 1 }
  { time: 24768, lane: 2 }
  { time: 24816, lane: 3 }
  { time: 24864, lane: 2 }
  { time: 24912, lane: 1 }
  { time: 24960, lane: 2 }
  { time: 24992, lane: 3 }
  { time: 25153, lane: 3 }
  { time: 25221, lane: 3 }
  { time: 25288, lane: 3 }
  { time: 25356, lane: 3 }
  { time: 25424, lane: 3 }
  { time: 25491, lane: 3 }
  { time: 25559, lane: 3 }
  { time: 25626, lane: 3 }
  { time: 25694, lane: 3 }
  { time: 25728, lane: 2 }
  { time: 27264, lane: 1 }
  { time: 27264, lane: 3 }
  { time: 28800, lane: 2 }
  { time: 28800, lane: 3 }
  { time: 30336, lane: 2 }
  { time: 30336, lane: 3 }
  { time: 30528, lane: 2 }
  { time: 30528, lane: 3 }
  { time: 30720, lane: 2 }
  { time: 30816, lane: 2 }
  { time: 30816, lane: 3 }
  { time: 31008, lane: 2 }
  { time: 31008, lane: 3 }
  { time: 31104, lane: 0 }
  { time: 31136, lane: 1 }
  { time: 31168, lane: 2 }
  { time: 31200, lane: 1 }
  { time: 31232, lane: 2 }
  { time: 31264, lane: 3 }
  { time: 31328, lane: 3 }
  { time: 31360, lane: 2 }
  { time: 31392, lane: 1 }
  { time: 31424, lane: 3 }
  { time: 31456, lane: 2 }
  { time: 31488, lane: 1 }
  { time: 31520, lane: 0 }
  { time: 31552, lane: 1 }
  { time: 31584, lane: 2 }
  { time: 31616, lane: 3 }
  { time: 31648, lane: 1 }
  { time: 31680, lane: 2 }
  { time: 31712, lane: 3 }
  { time: 31776, lane: 3 }
  { time: 31808, lane: 2 }
  { time: 31840, lane: 1 }
  { time: 31872, lane: 2 }
  { time: 31920, lane: 2 }
  { time: 31968, lane: 2 }
  { time: 32016, lane: 2 }
  { time: 32160, lane: 2 }
  { time: 32208, lane: 2 }
  { time: 32256, lane: 3 }
  { time: 32304, lane: 3 }
  { time: 32352, lane: 2 }
  { time: 32400, lane: 2 }
  { time: 32544, lane: 2 }
  { time: 32592, lane: 2 }
  { time: 32640, lane: 2 }
  { time: 32688, lane: 2 }
  { time: 32736, lane: 2 }
  { time: 32784, lane: 2 }
  { time: 32928, lane: 2 }
  { time: 32976, lane: 2 }
  { time: 33024, lane: 2 }
  { time: 33120, lane: 2 }
  { time: 33312, lane: 2 }
  { time: 33312, lane: 3 }
  { time: 33408, lane: 1 }
  { time: 33408, lane: 3 }
  { time: 33504, lane: 1 }
  { time: 33552, lane: 1 }
  { time: 33600, lane: 1 }
  { time: 33648, lane: 1 }
  { time: 33696, lane: 1 }
  { time: 33744, lane: 1 }
  { time: 33792, lane: 1 }
  { time: 33840, lane: 1 }
  { time: 33888, lane: 1 }
  { time: 33936, lane: 1 }
  { time: 33984, lane: 1 }
  { time: 34032, lane: 1 }
  { time: 34080, lane: 1 }
  { time: 34128, lane: 1 }
  { time: 34176, lane: 1 }
  { time: 34224, lane: 1 }
  { time: 34272, lane: 1 }
  { time: 34320, lane: 1 }
  { time: 34368, lane: 1 }
  { time: 34416, lane: 1 }
  { time: 34464, lane: 1 }
  { time: 34512, lane: 1 }
  { time: 34560, lane: 1 }
  { time: 34608, lane: 1 }
  { time: 34656, lane: 1 }
  { time: 34704, lane: 1 }
  { time: 34752, lane: 1 }
  { time: 34800, lane: 1 }
  { time: 34848, lane: 1 }
  { time: 34896, lane: 1 }
  { time: 34944, lane: 2 }
  { time: 35040, lane: 2 }
  { time: 35040, lane: 3 }
  { time: 35232, lane: 1 }
  { time: 35232, lane: 3 }
  { time: 35328, lane: 2 }
  { time: 35328, lane: 3 }
  { time: 35424, lane: 2 }
  { time: 35472, lane: 2 }
  { time: 35520, lane: 2 }
  { time: 35568, lane: 2 }
  { time: 35616, lane: 2 }
  { time: 35664, lane: 2 }
  { time: 35712, lane: 2 }
  { time: 35808, lane: 2 }
  { time: 35808, lane: 3 }
  { time: 36000, lane: 1 }
  { time: 36000, lane: 3 }
  { time: 36096, lane: 2 }
  { time: 36096, lane: 3 }
  { time: 36192, lane: 2 }
  { time: 36240, lane: 2 }
  { time: 36288, lane: 2 }
  { time: 36336, lane: 2 }
  { time: 36384, lane: 2 }
  { time: 36432, lane: 2 }
  { time: 36480, lane: 3 }
  { time: 36576, lane: 3 }
  { time: 36672, lane: 3 }
  { time: 36720, lane: 3 }
  { time: 36768, lane: 3 }
  { time: 36816, lane: 3 }
  { time: 36864, lane: 3 }
  { time: 36960, lane: 3 }
  { time: 37056, lane: 3 }
  { time: 37104, lane: 3 }
  { time: 37152, lane: 3 }
  { time: 37200, lane: 3 }
  { time: 37248, lane: 3 }
  { time: 37344, lane: 2 }
  { time: 37536, lane: 2 }
  { time: 37536, lane: 3 }
  { time: 37632, lane: 2 }
  { time: 37728, lane: 3 }
  { time: 37824, lane: 2 }
  { time: 37920, lane: 1 }
  { time: 38016, lane: 0 }
  { time: 38064, lane: 0 }
  { time: 38112, lane: 0 }
  { time: 38160, lane: 0 }
  { time: 38208, lane: 1 }
  { time: 38256, lane: 1 }
  { time: 38304, lane: 2 }
  { time: 38352, lane: 2 }
  { time: 38400, lane: 3 }
  { time: 38448, lane: 3 }
  { time: 38496, lane: 1 }
  { time: 38544, lane: 1 }
  { time: 38592, lane: 2 }
  { time: 38640, lane: 2 }
  { time: 38688, lane: 3 }
  { time: 38736, lane: 3 }
  { time: 38880, lane: 3 }
  { time: 38928, lane: 3 }
  { time: 38976, lane: 2 }
  { time: 39024, lane: 2 }
  { time: 39072, lane: 1 }
  { time: 39120, lane: 1 }
  { time: 39168, lane: 2 }
  { time: 39216, lane: 2 }
  { time: 39264, lane: 3 }
  { time: 39360, lane: 3 }
  { time: 39552, lane: 0 }
  { time: 39648, lane: 0 }
  { time: 39696, lane: 0 }
  { time: 39744, lane: 1 }
  { time: 39792, lane: 1 }
  { time: 39840, lane: 0 }
  { time: 39888, lane: 0 }
  { time: 39936, lane: 2 }
  { time: 39984, lane: 2 }
  { time: 40032, lane: 0 }
  { time: 40080, lane: 0 }
  { time: 40128, lane: 1 }
  { time: 40176, lane: 1 }
  { time: 40224, lane: 0 }
  { time: 40272, lane: 0 }
  { time: 40320, lane: 0 }
  { time: 40416, lane: 0 }
  { time: 40464, lane: 0 }
  { time: 40512, lane: 1 }
  { time: 40560, lane: 1 }
  { time: 40608, lane: 0 }
  { time: 40656, lane: 0 }
  { time: 40704, lane: 2 }
  { time: 40752, lane: 2 }
  { time: 40800, lane: 0 }
  { time: 40848, lane: 0 }
  { time: 40896, lane: 1 }
  { time: 40944, lane: 1 }
  { time: 40992, lane: 0 }
  { time: 41040, lane: 0 }
  { time: 41088, lane: 1 }
  { time: 41184, lane: 1 }
  { time: 41232, lane: 1 }
  { time: 41280, lane: 1 }
  { time: 41376, lane: 1 }
  { time: 41472, lane: 3 }
  { time: 41568, lane: 1 }
  { time: 41664, lane: 3 }
  { time: 41856, lane: 1 }
  { time: 41952, lane: 1 }
  { time: 42000, lane: 1 }
  { time: 42048, lane: 1 }
  { time: 42144, lane: 1 }
  { time: 42240, lane: 3 }
  { time: 42336, lane: 2 }
  { time: 42432, lane: 3 }
  { time: 42624, lane: 2 }
  { time: 42720, lane: 2 }
  { time: 42768, lane: 2 }
  { time: 42816, lane: 2 }
  { time: 42864, lane: 2 }
  { time: 42912, lane: 2 }
  { time: 42960, lane: 2 }
  { time: 43008, lane: 2 }
  { time: 43056, lane: 2 }
  { time: 43104, lane: 2 }
  { time: 43152, lane: 2 }
  { time: 43200, lane: 2 }
  { time: 43248, lane: 2 }
  { time: 43296, lane: 2 }
  { time: 43344, lane: 2 }
  { time: 43392, lane: 2 }
  { time: 43488, lane: 2 }
  { time: 43680, lane: 2 }
  { time: 43872, lane: 2 }
  { time: 43872, lane: 3 }
  { time: 44064, lane: 1 }
  { time: 44064, lane: 3 }
  { time: 44160, lane: 1 }
  { time: 44256, lane: 0 }
  { time: 44352, lane: 0 }
  { time: 44448, lane: 3 }
  { time: 44544, lane: 0 }
  { time: 44640, lane: 0 }
  { time: 44736, lane: 2 }
  { time: 44832, lane: 0 }
  { time: 44928, lane: 1 }
  { time: 45024, lane: 0 }
  { time: 45120, lane: 0 }
  { time: 45216, lane: 3 }
  { time: 45312, lane: 0 }
  { time: 45408, lane: 0 }
  { time: 45504, lane: 2 }
  { time: 45600, lane: 0 }
  { time: 45744, lane: 2 }
  { time: 45792, lane: 1 }
  { time: 45840, lane: 2 }
  { time: 45936, lane: 2 }
  { time: 46032, lane: 2 }
  { time: 46080, lane: 1 }
  { time: 46128, lane: 2 }
  { time: 46224, lane: 2 }
  { time: 46320, lane: 2 }
  { time: 46368, lane: 1 }
  { time: 46416, lane: 2 }
  { time: 46512, lane: 2 }
  { time: 46560, lane: 1 }
  { time: 46608, lane: 2 }
  { time: 46704, lane: 2 }
  { time: 46800, lane: 2 }
  { time: 46848, lane: 1 }
  { time: 46896, lane: 2 }
  { time: 46992, lane: 2 }
  { time: 47088, lane: 2 }
  { time: 47136, lane: 1 }
  { time: 47184, lane: 2 }
  { time: 47328, lane: 1 }
  { time: 47424, lane: 1 }
  { time: 47520, lane: 3 }
  { time: 47616, lane: 1 }
  { time: 47712, lane: 1 }
  { time: 47808, lane: 2 }
  { time: 47904, lane: 1 }
  { time: 48096, lane: 1 }
  { time: 48192, lane: 1 }
  { time: 48288, lane: 3 }
  { time: 48384, lane: 1 }
  { time: 48480, lane: 1 }
  { time: 48576, lane: 2 }
  { time: 48672, lane: 1 }
  { time: 48816, lane: 3 }
  { time: 48864, lane: 2 }
  { time: 48912, lane: 3 }
  { time: 49008, lane: 3 }
  { time: 49104, lane: 3 }
  { time: 49152, lane: 2 }
  { time: 49200, lane: 3 }
  { time: 49296, lane: 3 }
  { time: 49392, lane: 3 }
  { time: 49440, lane: 2 }
  { time: 49488, lane: 3 }
  { time: 49536, lane: 0 }
  { time: 49574, lane: 1 }
  { time: 49613, lane: 0 }
  { time: 49651, lane: 1 }
  { time: 49690, lane: 0 }
  { time: 49728, lane: 2 }
  { time: 49766, lane: 0 }
  { time: 49805, lane: 3 }
  { time: 49843, lane: 0 }
  { time: 49920, lane: 0 }
  { time: 49968, lane: 1 }
  { time: 50016, lane: 2 }
  { time: 50064, lane: 3 }
  { time: 50112, lane: 1 }
  { time: 50160, lane: 2 }
  { time: 50208, lane: 3 }
  { time: 50304, lane: 3 }
  { time: 51072, lane: 2 }
  { time: 51072, lane: 3 }
  { time: 51648, lane: 3 }
  { time: 51744, lane: 2 }
  { time: 51840, lane: 1 }
  { time: 51840, lane: 3 }
  { time: 52608, lane: 1 }
  { time: 52656, lane: 1 }
  { time: 52704, lane: 1 }
  { time: 52800, lane: 2 }
  { time: 52896, lane: 1 }
  { time: 52992, lane: 3 }
  { time: 53088, lane: 1 }
  { time: 53472, lane: 2 }
  { time: 53568, lane: 2 }
  { time: 53760, lane: 2 }
  { time: 53856, lane: 2 }
  { time: 53952, lane: 3 }
  { time: 54144, lane: 3 }
  { time: 54240, lane: 1 }
  { time: 54336, lane: 1 }
  { time: 54432, lane: 3 }
  { time: 54528, lane: 1 }
  { time: 54624, lane: 1 }
  { time: 54720, lane: 2 }
  { time: 54816, lane: 3 }
  { time: 54912, lane: 1 }
  { time: 54912, lane: 3 }
  { time: 55008, lane: 1 }
  { time: 55056, lane: 1 }
  { time: 55104, lane: 1 }
  { time: 55152, lane: 1 }
  { time: 55200, lane: 1 }
  { time: 55248, lane: 1 }
  { time: 55296, lane: 1 }
  { time: 55344, lane: 1 }
  { time: 55392, lane: 1 }
  { time: 55440, lane: 1 }
  { time: 55488, lane: 1 }
  { time: 55536, lane: 1 }
  { time: 55584, lane: 1 }
  { time: 55632, lane: 1 }
  { time: 55680, lane: 1 }
  { time: 55728, lane: 1 }
  { time: 55776, lane: 1 }
  { time: 55824, lane: 1 }
  { time: 55872, lane: 1 }
  { time: 55920, lane: 1 }
  { time: 55968, lane: 1 }
  { time: 56016, lane: 1 }
  { time: 56064, lane: 1 }
  { time: 56112, lane: 1 }
  { time: 56160, lane: 1 }
  { time: 56208, lane: 1 }
  { time: 56256, lane: 1 }
  { time: 56304, lane: 1 }
  { time: 56352, lane: 1 }
  { time: 56400, lane: 1 }
  { time: 56448, lane: 2 }
  { time: 57024, lane: 3 }
  { time: 57120, lane: 2 }
  { time: 57216, lane: 1 }
  { time: 57216, lane: 3 }
  { time: 57984, lane: 2 }
  { time: 58080, lane: 0 }
  { time: 58176, lane: 0 }
  { time: 58272, lane: 2 }
  { time: 58368, lane: 0 }
  { time: 58464, lane: 0 }
  { time: 58560, lane: 2 }
  { time: 58656, lane: 0 }
  { time: 58752, lane: 1 }
  { time: 58800, lane: 1 }
  { time: 58848, lane: 0 }
  { time: 58896, lane: 0 }
  { time: 58944, lane: 1 }
  { time: 58992, lane: 1 }
  { time: 59040, lane: 2 }
  { time: 59088, lane: 2 }
  { time: 59136, lane: 3 }
  { time: 59184, lane: 3 }
  { time: 59232, lane: 2 }
  { time: 59280, lane: 2 }
  { time: 59328, lane: 1 }
  { time: 59376, lane: 1 }
  { time: 59424, lane: 0 }
  { time: 59472, lane: 0 }
  { time: 59520, lane: 2 }
  { time: 59568, lane: 2 }
  { time: 59616, lane: 2 }
  { time: 59664, lane: 2 }
  { time: 59712, lane: 3 }
  { time: 59760, lane: 3 }
  { time: 59808, lane: 2 }
  { time: 59856, lane: 2 }
  { time: 60000, lane: 2 }
  { time: 60048, lane: 2 }
  { time: 60096, lane: 3 }
  { time: 60144, lane: 3 }
  { time: 60288, lane: 2 }
  { time: 60336, lane: 2 }
  { time: 60384, lane: 2 }
  { time: 60432, lane: 2 }
  { time: 60480, lane: 3 }
  { time: 60528, lane: 3 }
  { time: 60576, lane: 2 }
  { time: 60624, lane: 2 }
  { time: 60768, lane: 2 }
  { time: 60816, lane: 2 }
  { time: 60864, lane: 3 }
  { time: 60912, lane: 3 }
  { time: 61056, lane: 0 }
  { time: 61104, lane: 0 }
  { time: 61152, lane: 0 }
  { time: 61200, lane: 0 }
  { time: 61248, lane: 1 }
  { time: 61296, lane: 1 }
  { time: 61344, lane: 0 }
  { time: 61392, lane: 0 }
  { time: 61440, lane: 2 }
  { time: 61488, lane: 2 }
  { time: 61536, lane: 0 }
  { time: 61584, lane: 0 }
  { time: 61632, lane: 1 }
  { time: 61680, lane: 1 }
  { time: 61728, lane: 2 }
  { time: 61776, lane: 2 }
  { time: 61824, lane: 0 }
  { time: 61872, lane: 1 }
  { time: 61920, lane: 2 }
  { time: 61968, lane: 3 }
  { time: 62016, lane: 1 }
