[
  { time: 488, lane: 2 }
  { time: 6072, lane: 0 }
  { time: 6112, lane: 0 }
  { time: 6112, lane: 1 }
  { time: 6344, lane: 0 }
  { time: 6344, lane: 1 }
  { time: 6524, lane: 3 }
  { time: 6716, lane: 2 }
  { time: 6716, lane: 3 }
  { time: 6820, lane: 3 }
  { time: 6916, lane: 3 }
  { time: 7084, lane: 2 }
  { time: 7084, lane: 3 }
  { time: 7188, lane: 1 }
  { time: 7252, lane: 0 }
  { time: 7252, lane: 1 }
  { time: 7620, lane: 3 }
  { time: 7660, lane: 0 }
  { time: 7660, lane: 1 }
  { time: 7748, lane: 0 }
  { time: 7956, lane: 1 }
  { time: 7996, lane: 2 }
  { time: 8124, lane: 2 }
  { time: 8124, lane: 3 }
  { time: 8196, lane: 0 }
  { time: 8196, lane: 1 }
  { time: 8604, lane: 3 }
  { time: 8700, lane: 0 }
  { time: 8812, lane: 1 }
  { time: 8876, lane: 2 }
  { time: 8876, lane: 3 }
  { time: 8980, lane: 2 }
  { time: 9084, lane: 0 }
  { time: 9084, lane: 1 }
  { time: 9268, lane: 0 }
  { time: 9268, lane: 1 }
  { time: 9548, lane: 3 }
  { time: 9748, lane: 1 }
  { time: 9748, lane: 3 }
  { time: 9844, lane: 3 }
  { time: 9924, lane: 1 }
  { time: 9924, lane: 2 }
  { time: 9964, lane: 2 }
  { time: 10204, lane: 2 }
  { time: 10204, lane: 3 }
  { time: 10268, lane: 3 }
  { time: 10684, lane: 2 }
  { time: 10684, lane: 3 }
  { time: 10868, lane: 1 }
  { time: 10988, lane: 0 }
  { time: 11028, lane: 1 }
  { time: 11164, lane: 1 }
  { time: 11204, lane: 0 }
  { time: 11204, lane: 2 }
  { time: 11332, lane: 0 }
  { time: 11380, lane: 2 }
  { time: 11380, lane: 3 }
  { time: 11692, lane: 1 }
  { time: 11820, lane: 3 }
  { time: 11924, lane: 2 }
  { time: 11924, lane: 3 }
  { time: 12012, lane: 2 }
  { time: 12088, lane: 0 }
  { time: 12088, lane: 1 }
  { time: 12296, lane: 0 }
  { time: 12296, lane: 1 }
  { time: 12532, lane: 2 }
  { time: 12572, lane: 2 }
  { time: 12572, lane: 3 }
  { time: 13132, lane: 2 }
  { time: 13252, lane: 3 }
  { time: 13276, lane: 2 }
  { time: 13332, lane: 1 }
  { time: 13332, lane: 3 }
  { time: 13476, lane: 3 }
  { time: 13892, lane: 2 }
  { time: 14004, lane: 3 }
  { time: 14092, lane: 2 }
  { time: 14236, lane: 3 }
  { time: 14652, lane: 3 }
  { time: 14692, lane: 1 }
  { time: 14732, lane: 2 }
  { time: 14732, lane: 3 }
  { time: 14788, lane: 3 }
  { time: 14836, lane: 3 }
  { time: 15036, lane: 3 }
  { time: 15060, lane: 2 }
  { time: 15120, lane: 0 }
  { time: 15120, lane: 1 }
  { time: 15308, lane: 0 }
  { time: 15308, lane: 1 }
  { time: 15596, lane: 1 }
  { time: 15596, lane: 2 }
  { time: 15596, lane: 3 }
  { time: 15692, lane: 3 }
  { time: 15828, lane: 3 }
  { time: 17060, lane: 1 }
  { time: 17116, lane: 0 }
  { time: 17116, lane: 1 }
  { time: 17188, lane: 1 }
  { time: 17252, lane: 2 }
  { time: 17252, lane: 3 }
  { time: 17404, lane: 2 }
  { time: 17540, lane: 3 }
  { time: 17804, lane: 1 }
  { time: 17852, lane: 2 }
  { time: 17852, lane: 3 }
  { time: 17956, lane: 1 }
  { time: 17956, lane: 2 }
  { time: 18060, lane: 1 }
  { time: 18060, lane: 3 }
  { time: 18140, lane: 0 }
  { time: 18188, lane: 0 }
  { time: 18188, lane: 1 }
  { time: 18436, lane: 0 }
  { time: 18436, lane: 1 }
  { time: 18588, lane: 2 }
  { time: 18628, lane: 2 }
  { time: 18628, lane: 3 }
  { time: 19172, lane: 2 }
  { time: 19300, lane: 3 }
  { time: 19332, lane: 2 }
  { time: 19380, lane: 1 }
  { time: 19380, lane: 3 }
  { time: 19516, lane: 3 }
  { time: 19936, lane: 2 }
  { time: 20056, lane: 3 }
  { time: 20132, lane: 2 }
  { time: 20276, lane: 3 }
  { time: 20708, lane: 3 }
  { time: 20748, lane: 1 }
  { time: 20788, lane: 2 }
  { time: 20788, lane: 3 }
  { time: 20836, lane: 3 }
  { time: 20892, lane: 3 }
  { time: 21084, lane: 3 }
  { time: 21108, lane: 2 }
  { time: 21164, lane: 0 }
  { time: 21164, lane: 1 }
  { time: 21364, lane: 0 }
  { time: 21364, lane: 1 }
]
