[
  { time: 456, lane: 0 }
  { time: 14840, lane: 1 }
  { time: 14872, lane: 0 }
  { time: 14912, lane: 1 }
  { time: 14912, lane: 2 }
  { time: 15032, lane: 1 }
  { time: 15032, lane: 3 }
  { time: 15088, lane: 3 }
  { time: 15184, lane: 2 }
  { time: 15184, lane: 3 }
  { time: 15264, lane: 1 }
  { time: 15288, lane: 0 }
  { time: 15592, lane: 0 }
  { time: 15800, lane: 1 }
  { time: 15800, lane: 2 }
  { time: 15928, lane: 3 }
  { time: 16000, lane: 2 }
  { time: 16024, lane: 1 }
  { time: 16096, lane: 0 }
  { time: 16096, lane: 1 }
  { time: 16560, lane: 1 }
  { time: 16608, lane: 0 }
  { time: 16608, lane: 1 }
  { time: 16704, lane: 2 }
  { time: 16704, lane: 3 }
  { time: 16744, lane: 1 }
  { time: 16744, lane: 2 }
  { time: 16784, lane: 1 }
  { time: 16824, lane: 1 }
  { time: 16824, lane: 3 }
  { time: 17120, lane: 0 }
  { time: 17120, lane: 1 }
  { time: 17168, lane: 0 }
  { time: 17168, lane: 2 }
  { time: 17216, lane: 0 }
  { time: 17216, lane: 1 }
  { time: 17480, lane: 2 }
  { time: 17480, lane: 3 }
  { time: 17568, lane: 1 }
  { time: 17568, lane: 2 }
  { time: 17664, lane: 1 }
  { time: 17688, lane: 0 }
  { time: 18272, lane: 0 }
  { time: 18272, lane: 1 }
  { time: 18312, lane: 1 }
  { time: 18344, lane: 0 }
  { time: 18480, lane: 3 }
  { time: 18536, lane: 3 }
  { time: 18560, lane: 2 }
  { time: 18632, lane: 0 }
  { time: 18632, lane: 1 }
  { time: 18896, lane: 0 }
  { time: 19128, lane: 1 }
  { time: 19128, lane: 2 }
  { time: 19312, lane: 1 }
  { time: 19312, lane: 2 }
  { time: 19376, lane: 3 }
  { time: 19512, lane: 0 }
  { time: 19512, lane: 1 }
  { time: 19512, lane: 2 }
  { time: 19704, lane: 1 }
  { time: 19704, lane: 2 }
  { time: 19888, lane: 1 }
  { time: 19888, lane: 2 }
  { time: 20136, lane: 2 }
  { time: 20184, lane: 1 }
  { time: 20184, lane: 2 }
  { time: 20232, lane: 0 }
  { time: 20232, lane: 2 }
  { time: 20384, lane: 0 }
  { time: 20384, lane: 1 }
  { time: 20464, lane: 1 }
  { time: 20464, lane: 2 }
  { time: 20656, lane: 1 }
  { time: 20656, lane: 2 }
  { time: 20840, lane: 1 }
  { time: 20840, lane: 2 }
  { time: 20904, lane: 3 }
  { time: 21000, lane: 0 }
  { time: 21104, lane: 1 }
  { time: 21136, lane: 1 }
  { time: 21176, lane: 2 }
  { time: 21224, lane: 2 }
  { time: 21224, lane: 3 }
  { time: 21328, lane: 3 }
  { time: 21448, lane: 3 }
  { time: 21520, lane: 3 }
  { time: 21544, lane: 2 }
  { time: 21600, lane: 1 }
  { time: 21632, lane: 2 }
  { time: 21680, lane: 2 }
  { time: 21776, lane: 1 }
  { time: 21776, lane: 2 }
  { time: 21920, lane: 2 }
  { time: 21992, lane: 1 }
  { time: 21992, lane: 3 }
  { time: 22176, lane: 1 }
  { time: 22176, lane: 3 }
  { time: 22368, lane: 1 }
  { time: 22368, lane: 3 }
  { time: 22424, lane: 3 }
  { time: 22528, lane: 1 }
  { time: 22560, lane: 0 }
  { time: 22600, lane: 1 }
  { time: 22648, lane: 1 }
  { time: 22680, lane: 2 }
  { time: 22728, lane: 2 }
  { time: 22752, lane: 3 }
  { time: 22848, lane: 1 }
  { time: 22912, lane: 2 }
  { time: 22912, lane: 3 }
  { time: 23000, lane: 1 }
  { time: 23048, lane: 1 }
  { time: 23048, lane: 2 }
  { time: 23096, lane: 1 }
  { time: 23136, lane: 2 }
  { time: 23184, lane: 2 }
  { time: 23216, lane: 1 }
  { time: 23280, lane: 2 }
  { time: 23296, lane: 3 }
  { time: 23440, lane: 0 }
  { time: 23440, lane: 1 }
  { time: 23512, lane: 1 }
  { time: 23512, lane: 2 }
  { time: 23696, lane: 1 }
  { time: 23696, lane: 2 }
  { time: 23880, lane: 1 }
  { time: 23880, lane: 2 }
  { time: 23944, lane: 3 }
  { time: 24048, lane: 1 }
  { time: 24080, lane: 2 }
  { time: 24120, lane: 0 }
  { time: 24160, lane: 0 }
  { time: 24200, lane: 0 }
  { time: 24200, lane: 1 }
  { time: 24240, lane: 0 }
  { time: 24280, lane: 0 }
  { time: 24280, lane: 1 }
  { time: 24560, lane: 3 }
  { time: 24624, lane: 3 }
  { time: 24720, lane: 0 }
  { time: 24816, lane: 2 }
  { time: 24816, lane: 3 }
  { time: 24928, lane: 1 }
  { time: 24928, lane: 2 }
  { time: 25040, lane: 1 }
  { time: 25040, lane: 3 }
  { time: 25232, lane: 1 }
  { time: 25232, lane: 3 }
  { time: 25424, lane: 1 }
  { time: 25424, lane: 3 }
  { time: 25480, lane: 3 }
  { time: 25568, lane: 2 }
  { time: 25568, lane: 3 }
  { time: 25720, lane: 1 }
  { time: 25720, lane: 2 }
  { time: 25800, lane: 1 }
  { time: 25800, lane: 3 }
  { time: 25992, lane: 1 }
  { time: 25992, lane: 3 }
  { time: 26144, lane: 1 }
  { time: 26144, lane: 3 }
  { time: 26184, lane: 2 }
  { time: 26184, lane: 3 }
  { time: 26248, lane: 3 }
  { time: 26328, lane: 2 }
  { time: 26328, lane: 3 }
  { time: 26376, lane: 0 }
  { time: 26376, lane: 1 }
  { time: 26632, lane: 0 }
  { time: 26704, lane: 0 }
  { time: 26704, lane: 2 }
  { time: 26776, lane: 0 }
  { time: 26776, lane: 1 }
  { time: 27016, lane: 0 }
  { time: 27016, lane: 1 }
  { time: 27080, lane: 1 }
  { time: 27080, lane: 2 }
  { time: 27152, lane: 0 }
  { time: 27152, lane: 2 }
  { time: 27392, lane: 2 }
  { time: 27392, lane: 3 }
  { time: 27464, lane: 1 }
  { time: 27464, lane: 3 }
  { time: 27528, lane: 3 }
  { time: 27808, lane: 3 }
  { time: 27832, lane: 1 }
  { time: 27912, lane: 0 }
  { time: 27912, lane: 2 }
  { time: 28096, lane: 3 }
  { time: 28280, lane: 1 }
  { time: 28280, lane: 2 }
  { time: 28336, lane: 0 }
  { time: 28336, lane: 1 }
  { time: 28408, lane: 1 }
  { time: 28424, lane: 2 }
  { time: 28528, lane: 2 }
  { time: 28528, lane: 3 }
  { time: 28584, lane: 1 }
  { time: 28584, lane: 2 }
  { time: 28640, lane: 3 }
  { time: 29416, lane: 0 }
  { time: 29416, lane: 1 }
  { time: 29672, lane: 2 }
  { time: 29728, lane: 0 }
  { time: 29728, lane: 1 }
  { time: 29808, lane: 2 }
  { time: 29808, lane: 3 }
  { time: 30096, lane: 1 }
  { time: 30144, lane: 0 }
  { time: 30144, lane: 1 }
  { time: 30192, lane: 0 }
  { time: 30296, lane: 3 }
  { time: 30352, lane: 3 }
  { time: 30376, lane: 2 }
  { time: 30456, lane: 1 }
  { time: 30528, lane: 0 }
  { time: 30528, lane: 1 }
  { time: 30848, lane: 0 }
  { time: 30848, lane: 1 }
  { time: 30936, lane: 2 }
  { time: 31192, lane: 2 }
  { time: 31192, lane: 3 }
  { time: 31256, lane: 1 }
  { time: 31256, lane: 2 }
  { time: 31336, lane: 0 }
  { time: 31336, lane: 2 }
  { time: 31616, lane: 1 }
  { time: 31648, lane: 0 }
  { time: 31688, lane: 1 }
  { time: 31688, lane: 2 }
  { time: 31808, lane: 1 }
  { time: 31808, lane: 3 }
  { time: 31864, lane: 3 }
  { time: 31960, lane: 2 }
  { time: 31960, lane: 3 }
  { time: 32040, lane: 1 }
  { time: 32064, lane: 0 }
  { time: 32368, lane: 0 }
  { time: 32576, lane: 1 }
  { time: 32576, lane: 2 }
  { time: 32704, lane: 3 }
  { time: 32776, lane: 2 }
  { time: 32800, lane: 1 }
  { time: 32872, lane: 0 }
  { time: 32872, lane: 1 }
  { time: 33336, lane: 1 }
  { time: 33384, lane: 0 }
  { time: 33384, lane: 1 }
  { time: 33480, lane: 2 }
  { time: 33480, lane: 3 }
  { time: 33520, lane: 1 }
  { time: 33520, lane: 2 }
  { time: 33560, lane: 1 }
  { time: 33600, lane: 1 }
  { time: 33600, lane: 3 }
  { time: 33896, lane: 0 }
  { time: 33896, lane: 1 }
  { time: 33944, lane: 0 }
  { time: 33944, lane: 2 }
  { time: 33992, lane: 0 }
  { time: 33992, lane: 1 }
  { time: 34256, lane: 2 }
  { time: 34256, lane: 3 }
  { time: 34344, lane: 1 }
  { time: 34344, lane: 2 }
  { time: 34440, lane: 1 }
  { time: 34464, lane: 0 }
  { time: 35048, lane: 0 }
  { time: 35048, lane: 1 }
  { time: 35088, lane: 1 }
  { time: 35120, lane: 0 }
  { time: 35256, lane: 3 }
  { time: 35312, lane: 3 }
  { time: 35336, lane: 2 }
  { time: 35408, lane: 0 }
  { time: 35408, lane: 1 }
  { time: 35672, lane: 0 }
  { time: 35896, lane: 1 }
  { time: 35896, lane: 2 }
  { time: 36080, lane: 1 }
  { time: 36080, lane: 2 }
  { time: 36144, lane: 3 }
  { time: 36280, lane: 0 }
  { time: 36280, lane: 1 }
  { time: 36280, lane: 2 }
  { time: 36560, lane: 0 }
  { time: 36560, lane: 1 }
  { time: 36600, lane: 1 }
  { time: 36632, lane: 0 }
  { time: 36736, lane: 3 }
  { time: 36792, lane: 3 }
  { time: 36816, lane: 2 }
  { time: 36920, lane: 0 }
  { time: 36920, lane: 1 }
  { time: 37144, lane: 0 }
  { time: 37416, lane: 1 }
  { time: 37416, lane: 3 }
  { time: 37608, lane: 1 }
  { time: 37608, lane: 3 }
  { time: 37664, lane: 3 }
  { time: 37808, lane: 1 }
  { time: 37808, lane: 2 }
  { time: 37808, lane: 3 }
  { time: 38000, lane: 1 }
  { time: 38000, lane: 3 }
  { time: 38280, lane: 3 }
  { time: 38368, lane: 3 }
  { time: 38440, lane: 1 }
  { time: 38544, lane: 3 }
  { time: 38656, lane: 2 }
  { time: 38656, lane: 3 }
  { time: 39048, lane: 3 }
  { time: 39096, lane: 1 }
  { time: 39144, lane: 3 }
  { time: 39192, lane: 2 }
  { time: 39232, lane: 2 }
  { time: 39288, lane: 2 }
  { time: 39288, lane: 3 }
  { time: 39432, lane: 3 }
  { time: 39848, lane: 0 }
  { time: 39880, lane: 0 }
  { time: 39912, lane: 1 }
  { time: 39944, lane: 1 }
  { time: 39984, lane: 2 }
  { time: 40088, lane: 3 }
  { time: 40864, lane: 3 }
  { time: 41616, lane: 0 }
  { time: 41616, lane: 1 }
  { time: 41872, lane: 2 }
  { time: 41928, lane: 0 }
  { time: 41928, lane: 1 }
  { time: 42008, lane: 2 }
  { time: 42008, lane: 3 }
  { time: 42280, lane: 1 }
  { time: 42328, lane: 0 }
  { time: 42328, lane: 1 }
  { time: 42376, lane: 0 }
  { time: 42480, lane: 3 }
  { time: 42536, lane: 3 }
  { time: 42560, lane: 2 }
  { time: 42640, lane: 1 }
  { time: 42712, lane: 0 }
  { time: 42712, lane: 1 }
  { time: 43040, lane: 0 }
  { time: 43040, lane: 1 }
  { time: 43128, lane: 2 }
  { time: 43384, lane: 2 }
  { time: 43384, lane: 3 }
  { time: 43448, lane: 1 }
  { time: 43448, lane: 2 }
  { time: 43528, lane: 0 }
  { time: 43528, lane: 2 }
  { time: 43808, lane: 1 }
  { time: 43840, lane: 0 }
  { time: 43880, lane: 1 }
  { time: 43880, lane: 2 }
  { time: 44000, lane: 1 }
  { time: 44000, lane: 3 }
  { time: 44056, lane: 3 }
  { time: 44152, lane: 2 }
  { time: 44152, lane: 3 }
  { time: 44232, lane: 1 }
  { time: 44256, lane: 0 }
  { time: 44560, lane: 0 }
  { time: 44760, lane: 1 }
  { time: 44760, lane: 2 }
  { time: 44888, lane: 3 }
  { time: 44960, lane: 2 }
  { time: 44976, lane: 1 }
  { time: 45056, lane: 0 }
  { time: 45056, lane: 1 }
  { time: 45520, lane: 1 }
  { time: 45568, lane: 0 }
  { time: 45568, lane: 1 }
  { time: 45664, lane: 2 }
  { time: 45664, lane: 3 }
  { time: 45704, lane: 1 }
  { time: 45704, lane: 2 }
  { time: 45744, lane: 1 }
  { time: 45784, lane: 1 }
  { time: 45784, lane: 3 }
  { time: 46088, lane: 0 }
  { time: 46088, lane: 1 }
  { time: 46136, lane: 0 }
  { time: 46136, lane: 2 }
  { time: 46184, lane: 0 }
  { time: 46184, lane: 1 }
  { time: 46448, lane: 2 }
  { time: 46448, lane: 3 }
  { time: 46536, lane: 1 }
  { time: 46536, lane: 2 }
  { time: 46632, lane: 1 }
  { time: 46656, lane: 0 }
  { time: 47232, lane: 0 }
  { time: 47232, lane: 1 }
  { time: 47272, lane: 1 }
  { time: 47304, lane: 0 }
  { time: 47432, lane: 3 }
  { time: 47488, lane: 3 }
  { time: 47512, lane: 2 }
  { time: 47592, lane: 0 }
  { time: 47592, lane: 1 }
  { time: 47856, lane: 0 }
  { time: 48096, lane: 1 }
  { time: 48096, lane: 2 }
  { time: 48280, lane: 1 }
  { time: 48280, lane: 2 }
  { time: 48344, lane: 3 }
  { time: 48472, lane: 0 }
  { time: 48472, lane: 1 }
  { time: 48472, lane: 2 }
  { time: 48760, lane: 0 }
  { time: 48760, lane: 1 }
  { time: 48800, lane: 1 }
  { time: 48832, lane: 0 }
  { time: 48936, lane: 3 }
  { time: 48992, lane: 3 }
  { time: 49016, lane: 2 }
  { time: 49120, lane: 0 }
  { time: 49120, lane: 1 }
  { time: 49344, lane: 0 }
  { time: 49616, lane: 1 }
  { time: 49616, lane: 3 }
  { time: 49808, lane: 1 }
  { time: 49808, lane: 3 }
  { time: 49864, lane: 3 }
  { time: 50000, lane: 1 }
  { time: 50000, lane: 2 }
  { time: 50000, lane: 3 }
  { time: 50192, lane: 1 }
  { time: 50192, lane: 3 }
  { time: 50384, lane: 1 }
  { time: 50384, lane: 3 }
  { time: 50536, lane: 1 }
  { time: 50536, lane: 3 }
  { time: 50576, lane: 2 }
  { time: 50576, lane: 3 }
  { time: 50640, lane: 3 }
  { time: 50760, lane: 0 }
  { time: 50760, lane: 1 }
  { time: 50760, lane: 2 }
]
